0.02,0.02,2.80993e-63
0.02,0.06,1.78287e-60
0.02,0.1,2.58088e-58
0.02,0.14,2.02129e-56
0.02,0.18,1.65676e-54
0.02,0.22,1.03676e-52
0.02,0.26,1.60086e-50
0.02,0.3,9.30939e-49
0.02,0.34,2.89092e-47
0.02,0.38,6.20852e-46
0.02,0.42,9.52212e-45
0.02,0.46,3.6916e-42
0.02,0.5,8.63675e-41
0.02,0.54,1.41097e-39
0.02,0.58,3.02356e-38
0.02,0.62,3.12145e-37
0.02,0.66,5.96321e-34
0.02,0.7,5.12706e-33
0.02,0.74,2.11962e-31
0.02,0.78,1.74073e-29
0.02,0.82,8.16028e-29
0.02,0.86,7.66282e-28
0.02,0.9,1.13509e-23
0.02,0.94,2.36005e-23
0.02,0.98,4.72158e-22
0.02,1.02,7.43058e-21
0.02,1.06,1.19834e-20
0.02,1.1,1.53816e-19
0.02,1.14,6.3865e-19
0.02,1.18,1.08317e-18
0.02,1.22,2.01414e-19
0.02,1.26,7.65211e-24
0.02,1.3,3.91136e-25
0.02,1.34,5.55732e-32
0.02,1.38,9.50889e-38
0.02,1.42,2.48481e-43
0.02,1.46,4.22061e-45
0.02,1.5,9.21374e-51
0.02,1.54,7.56664e-57
0.02,1.58,1.61117e-63
0.02,1.62,4.29148e-67
0.02,1.66,0
0.02,1.7,0
0.02,1.74,0
0.02,1.78,0
0.02,1.82,0
0.02,1.86,0
0.02,1.9,0
0.02,1.94,0
0.02,1.98,0
0.06,0.02,5.16541e-57
0.06,0.06,3.18384e-54
0.06,0.1,4.61699e-52
0.06,0.14,2.99136e-50
0.06,0.18,2.21961e-48
0.06,0.22,1.58257e-46
0.06,0.26,7.42576e-45
0.06,0.3,2.18601e-43
0.06,0.34,4.16419e-42
0.06,0.38,5.3199e-40
0.06,0.42,1.85828e-38
0.06,0.46,5.89379e-37
0.06,0.5,9.81672e-36
0.06,0.54,1.03818e-34
0.06,0.58,1.61973e-30
0.06,0.62,2.08922e-29
0.06,0.66,3.9699e-28
0.06,0.7,2.86359e-27
0.06,0.74,2.24801e-26
0.06,0.78,4.29353e-22
0.06,0.82,1.88875e-21
0.06,0.86,2.36318e-20
0.06,0.9,5.20555e-19
0.06,0.94,1.41031e-18
0.06,0.98,1.39594e-17
0.06,1.02,1.02064e-16
0.06,1.06,2.01009e-16
0.06,1.1,1.33714e-15
0.06,1.14,3.6059e-15
0.06,1.18,6.42069e-15
0.06,1.22,2.10105e-15
0.06,1.26,2.28625e-16
0.06,1.3,4.46952e-21
0.06,1.34,9.53704e-23
0.06,1.38,1.32286e-29
0.06,1.42,1.596e-35
0.06,1.46,2.90859e-41
0.06,1.5,2.64648e-43
0.06,1.54,6.51587e-49
0.06,1.58,4.68085e-55
0.06,1.62,8.03477e-62
0.06,1.66,0
0.06,1.7,0
0.06,1.74,0
0.06,1.78,0
0.06,1.82,0
0.06,1.86,0
0.06,1.9,0
0.06,1.94,0
0.06,1.98,0
0.1,0.02,2.5832e-51
0.1,0.06,1.63439e-48
0.1,0.1,2.45573e-46
0.1,0.14,1.66299e-44
0.1,0.18,2.12201e-42
0.1,0.22,1.88378e-40
0.1,0.26,9.71082e-39
0.1,0.3,3.05553e-37
0.1,0.34,6.24027e-36
0.1,0.38,8.2052e-33
0.1,0.42,2.88153e-31
