0,1.1e-08
1.15124,0.652971
0.78594,1.1e-08
0.080195,0.3647
0.31684,1.1e-08
0.0886282,0.426399
0.611799,0.256758
0.228391,0.0101022
1.06645,0.0283755
0.102122,0.23058
0.642228,0.126612
0.398071,1.1e-08
0.473863,1.1e-08
1.47146,0.106992
0.544411,0.736515
0.117901,0.0789306
0.472048,0.481768
1.10951,1.11812
0.158187,0.106336
0.282996,0.140795
0.174304,0.708089
1.11394,0.5785
0.896222,1.1e-08
0.443875,0.723267
1.1e-08,0.00141696
0.0638816,1.1e-08
-0.737749,-0.0485965
1.44465,0.610961
0.97069,1.1e-08
0.819208,1.1e-08
0.554105,0.0940385
0.725814,0.324359
1.1e-08,0.380966
0.0470747,0.335249
0.00172127,0.593194
1.45189,1.1e-08
0.787109,0.404559
0.401969,1.1e-08
1.1e-08,0.469416
0.193818,1.1e-08
0.512208,1.1e-08
1.1e-08,0.364186
1.56559,1.1e-08
0.263757,0.222322
0.817198,0.186527
0.843777,0.502177
1.1e-08,0.603108
1.2441,1.1e-08
0.106462,0.0478892
1.22127,1.1e-08
1.29276,0.475154
0.415418,0.466074
0.807156,0.29912
0.575417,0.275518
-1.44116,-0.15069
0.32169,1.1e-08
1.37946,0.00496408
1.08329,1.1e-08
0.0492928,0.780101
0.695512,0.257273
0.584639,0.0778346
1.1e-08,0.245633
1.10815,0.0807166
0,1.1e-08
1.30975,1.1e-08
1.1e-08,0.0671353
1.1e-08,0.462286
0.924658,0.815751
0,1.1e-08
1.10344,1.1e-08
0.743912,1.1e-08
0.0681603,1.1e-08
0,1.1e-08
0.0192824,0.239492
0.245419,0.281325
0.682191,1.1e-08
0.276243,1.1e-08
0.431745,0.130457
0.675553,0.115228
-2.34678,-0.685971
1.1e-08,0.14946
1.1e-08,0.304241
0,1.1e-08
0.94485,0.142292
1.3133,0.628107
0.902527,1.1e-08
0.163477,0.463338
0.912663,0.00779269
0.416787,0.577139
0.669193,0.0711426
0.315263,1.1e-08
1.39071,1.14865
1.1e-08,0.282797
-2.5286,-0.686009
1.1e-08,0.0360613
0.941084,0.265673
0.555234,0.502956
0.375651,0.120581
1.1e-08,0.0868205
1.2567,0.119996
0.14902,0.143631
0.22288,0.127948
0.184317,1.1e-08
1.3546,0.00321318
1.08638,0.149218
0.015314,1.1e-08
0.215015,0.130909
0.868079,0.0857872
0.777358,1.1e-08
1.1e-08,0.737667
0.706438,0.509037
0.185811,0.126335
1.56839,0.454288
0.169905,0.102332
0.698357,0.0307924
0.403708,0.0412228
0.741298,0.453448
0.589096,0.220607
1.25073,0.941857
0.0506309,0.274828
0.0998425,1.1e-08
0.203953,1.1e-08
0.0269236,0.294124
0.758538,1.1e-08
0.358418,0.0447324
0.14114,0.18532
1.56839,1.1e-08
0.953414,0.395695
0.0303274,1.1e-08
0.410036,0.323047
1.34252,1.1e-08
0.828661,1.1e-08
0.219018,1.1e-08
0.54242,0.778464
0.316757,0.43615
0.975946,0.133475
0.995739,0.334723
0.888777,1.1e-08
0.0927736,0.448856
0.894722,0.274604
0.121105,1.1e-08
1.50012,0.546256
1.1e-08,0.0141539
1.1e-08,0.113992
1.36256,1.1e-08
1.34003,0.390935
1.32706,0.117432
0.132934,0.00845165
0.256334,0.67976
1.45657,0.417072
0.587934,1.1e-08
-3.14428,-1.34719
0.566876,0.184256
1.1e-08,0.717742
1.1e-08,0.00841187
-0.33493,-0.0246062
0.11779,0.55822
1.54803,0.398633
1.23378,0.272627
1.48409,1.1e-08
0.0888087,0.796649
1.36575,0.0669959
1.0466,0.0359278
0,1.1e-08
1.26923,0.204156
0.538546,1.1e-08
1.39128,0.195251
0.310163,0.465706
0.941227,0.0921733
1.42234,1.1e-08
0.793841,0.95401
0.7157,0.910582
1.50329,0.402769
0.124881,0.221358
1.22356,0.0266869
1.30515,0.0932455
1.1e-08,0.816221
0.0477295,0.416415
0.00221622,0.679454
0.019272,0.209599
0.58262,0.25146
1.38384,0.0344424
0.715172,0.238756
0.71521,1.1e-08
0.859219,0.0173799
0.796121,0.0992493
0.00455009,1.1e-08
0.525711,0.221615
-2.74731,-0.882279
0.797631,1.1e-08
0.670807,1.25841
1.30776,1.1e-08
0.844772,0.988426
1.15548,0.159725
-5.23123,-2.23066
0.950604,1.1e-08
0.713053,0.115575
0.131401,1.1e-08
0.271229,0.53447
0.884612,0.650815
0.207284,0.385919
0.733136,0.717394
1.39229,1.1e-08
0.416017,1.1e-08
0.312159,0.0195374
0.584725,0.429628
0.809064,0.234335
0.410782,0.0597184
1.1e-08,0.0568295
0.094569,1.1e-08
0.367627,1.1e-08
0.676848,0.148247
1.38137,0.402453
-3.11371,-0.882037
1.1e-08,0.250032
-1.85123,-0.515363
1.26034,0.638808
0.97237,0.0972428
1.09063,0.673561
0.715647,0.411163
0.862451,0.00911034
0,1.1e-08
0.597295,0.376133
0.719516,0.0523843
1.46344,0.0347733
1.05782,1.1e-08
0.452366,1.1e-08
0.147252,0.328945
0.219862,0.41949
1.02658,0.617873
1.04219,0.0546864
0.607277,0.0610625
1.04471,1.05828
0.908274,0.171437
0.779476,0.541556
0.474684,0.394464
1.1e-08,0.429272
0.216208,0.647447
1.18972,1.1e-08
0.109202,0.265869
0.938873,0.0844558
1.14201,0.315806
0.0722622,0.498555
0.486639,0.126922
0.728718,0.281335
1.1e-08,0.199915
0.528279,0.0823042
0.761899,0.273127
0.679261,0.108921
-0.348675,0.0282565
0.97249,0.362502
0.725769,0.554033
