1.60834,0.0123018
1.5073,1.1e-08
1.31543,0.125963
0.656797,0.387041
1.60834,0.722722
1.60834,0.673896
0.895056,0.311153
1.60834,0.536304
-10.7864,-14.2704
0.395891,0.0486128
1.11806,0.281234
0.0387068,0.060241
0.903278,0.0198824
0.835157,0.0233726
1.45595,0.0969904
0.588553,0.116332
0.75369,0.381145
0.105292,0.403606
0.0350036,0.382344
0.473625,1.1e-08
0.238415,0.119015
1.23829,1.1e-08
-8.86312,-6.08258
0.244518,0.390154
0.867937,0.0166901
1.55843,0.350353
1.48191,1.1e-08
1.53218,1.1e-08
1.39452,0.4856
1.60834,1.1e-08
0.0579159,0.19212
1.60834,0.184641
0.569887,0.301793
1.1e-08,0.00127179
-6.03185,-5.00168
1.60834,0.308978
0.91178,1.1e-08
1.46271,0.220112
1.60834,0.821825
1.60834,0
0.20417,0.285237
1.40028,0.284972
0.473217,0.184576
1.5032,1.1e-08
0.102346,1.1e-08
0.817483,0.10224
1.37484,0.333191
0.756045,1.1e-08
1.49661,0.00203277
1.52963,0.140037
0.837372,0.261808
1.27209,0.378607
0.777973,1.1e-08
0.533193,0.426728
0.109714,0.514558
1.05862,1.1e-08
1.59384,1.1e-08
0.495239,0.00691326
1.60834,0.302538
1.53303,1.1e-08
0.290481,1.1e-08
0.904167,0.416504
0.563269,0.459619
1.23715,1.1e-08
0,1.1e-08
1.1e-08,0.00990929
0.106306,1.1e-08
1.01746,0.0678456
0.385212,0.270922
1.60834,0.353983
1.60834,0.307806
-1.85798,-0.367524
1.1934,0.0895053
1.60834,1.1e-08
0.529739,0.186216
1.1e-08,0.0165604
0.973016,0.0526173
-10.6999,-12.9667
0.41816,0.166177
0,1.1e-08
0.565692,1.1e-08
1.60834,0.0799447
1.08244,0.117631
0.328372,0.0721008
1.60834,0.0429458
0.332171,0.0746565
1.17362,1.1e-08
0.976474,0.144431
0,1.1e-08
0.212869,1.1e-08
1.1e-08,0.0494414
-2.84122,-0.881777
0.397693,0.0765204
1.60834,0.34739
0.157761,0.488263
1.60834,0.445006
0.994949,0.0351314
1.1e-08,0.532571
0.803415,1.1e-08
1.1e-08,0.164625
1.41092,1.1e-08
0.776863,0.0348486
0.573463,0.204049
1.1e-08,0.129271
0.0648946,1.1e-08
0.994061,0.0256574
1.42791,1.1e-08
-2.81654,-1.1023
0.0584227,1.1e-08
1.60834,0.407245
0.454173,0.105967
0.00167698,1.05684
1.55296,0.412519
1.19629,0.543763
0.359421,0.164709
1.60834,1.1e-08
1.43525,0.426243
0.451512,0.149391
1.35389,0.0833282
1.60834,0.118417
1.51237,0.143589
0.308694,0.592017
-6.46295,-5.6473
0.326325,0.547166
1.60834,0.0167595
0.144228,0.832535
1.60834,0.134837
1.38644,0.307773
1.4453,0.0574979
0.0241086,0.177516
0.664373,1.1e-08
1.60834,0.0180257
0.258407,0.485741
1.1e-08,0.0867935
0.507338,0.292379
-7.22932,-5.12617
0.96138,0.170779
0.24417,0.27897
-5.68629,-3.90782
1.44971,1.1e-08
-5.49092,-4.06568
1.60834,0.0275885
0.0470346,0.23052
0.108475,0.316365
